"date_day","namefull","birthday","gender","billv"
2017-04-16,"Адамович Глеб",1984-01-31,1,2684
2017-04-16,"Карандеев Егор",1985-06-23,1,2040
2017-04-16,"Барков Кирилл",1981-10-17,1,553
2017-04-16,"Мартынский Николай",1966-09-19,1,1671
2017-04-16,"Кравченко Кирилл",1976-03-09,1,949
2017-04-16,"Габаева Людмила",1974-09-26,0,1950
2017-04-16,"Восьянова Диана",1963-02-20,0,1583
2017-04-16,"Чернявская Ольга",1975-02-15,0,1774
2017-04-16,"Ленивцева Маргарита",1990-01-25,0,1806
2017-04-17,"Голикова Екатерина",1966-07-31,0,1776
2017-04-17,"Сазонова Инна",1969-02-27,0,911
2017-04-17,"Ипатьева Вера",1973-07-20,0,1209
2017-04-17,"Гринев Фёдор",1971-05-11,1,881
2017-04-17,"Вальцов Роман",1990-07-16,1,555
2017-04-17,"Пущина Любовь",1982-10-15,0,1058
2017-04-17,"Шатров Аркадий",1976-09-26,1,1156
2017-04-17,"Анфилогов Михаил",1988-01-11,1,728
2017-04-17,"Вревская Эмма",1975-06-27,0,2427
2017-04-17,"Гришко Пётр",1980-06-14,1,557
2017-04-17,"Глазьева Ангелина",1976-05-26,0,1072
2017-04-17,"Шульговский Глеб",1970-04-27,1,1525
2017-04-17,"Якимович Марина",1982-04-09,0,1050
2017-04-17,"Косинский Геннадий",1987-08-20,1,1478
2017-04-17,"Выгановский Ярослав",1975-05-10,1,1271
2017-04-17,"Кайсаров Тимофей",1981-01-09,1,956
2017-04-17,"Мономахова Агния",1988-10-27,0,1186
2017-04-17,"Жолобов Эдуард",1983-04-26,1,702
2017-04-17,"Толбугина Зоя",1961-09-25,0,796
2017-04-17,"Белевцова Снежана",1987-08-17,0,2029
2017-04-17,"Хрусцевич Денис",1979-07-08,1,1033
2017-04-17,"Емелькин Василий",1970-05-02,1,2201
2017-04-17,"Корсакова Алла",1988-10-08,0,1543
2017-04-17,"Богданов Святослав",1978-03-07,1,1169
2017-04-17,"Федотова Алевтина",1987-06-05,0,1156
2017-04-17,"Головцына Валентина",1979-11-19,0,1078
2017-04-17,"Веригин Игорь",1989-05-27,1,1297
2017-04-17,"Полтинин Ярослав",1991-06-25,1,2159
2017-04-17,"Костюшко Варвара",1993-08-06,0,759
2017-04-17,"Ягодинская Валентина",1973-07-17,0,1307
2017-04-17,"Ветошникова Екатерина",1981-03-08,0,802
2017-04-17,"Селифонтов Вадим",1982-12-04,1,918
2017-04-17,"Крупенский Роман",1964-12-04,1,1240
2017-04-18,"Доможиров Станислав",1984-10-15,1,1147
2017-04-18,"Метальников Лев",1984-05-01,1,1478
2017-04-18,"Агалин Геннадий",1965-04-27,1,633
2017-04-18,"Селиверстов Виктор",1988-01-03,1,1777
2017-04-18,"Вознесенский Алексей",1985-06-23,1,606
2017-04-18,"Щербатов Ярослав",1976-05-04,1,566
2017-04-18,"Шиловская Таисия",1983-10-13,0,975
2017-04-18,"Юрченко Светлана",1982-02-14,0,1353
2017-04-18,"Сатина Тамара",1979-02-10,0,582
2017-04-18,"Поздеев Григорий",1982-01-29,1,3805
2017-04-18,"Новаков Владислав",1983-12-20,1,1211
2017-04-18,"Кожевников Владимир",1976-09-14,1,763
2017-04-18,"Шафонский Борис",1981-05-08,1,1028
2017-04-18,"Евлашев Леонид",1991-03-10,1,969
2017-04-18,"Гончарук Богдан",1981-06-18,1,1027
2017-04-18,"Юшков Леонид",1982-03-08,1,1744
2017-04-18,"Ефремовский Антон",1977-07-08,1,1629
2017-04-18,"Марков Святослав",1973-09-15,1,513
2017-04-18,"Бурлей Наталья",1969-01-08,0,1056
2017-04-18,"Аммосова Алина",1989-03-25,0,2761
2017-04-18,"Есипов Фёдор",1980-01-03,1,803
2017-04-18,"Мамаев Пётр",1988-03-16,1,1110
2017-04-18,"Игнатьева Диана",1980-09-24,0,2464
2017-04-18,"Волынская Наталия",1977-09-25,0,1923
2017-04-18,"Шанявский Максим",1997-03-23,1,799
2017-04-18,"Третьякова Екатерина",1988-01-13,0,1018
2017-04-18,"Кожевников Владимир",1987-08-22,1,724
2017-04-18,"Ипатьева Вера",1992-04-02,0,1038
2017-04-18,"Некрасова Маргарита",1988-08-14,0,1163
2017-04-18,"Рындина Елена",1979-04-19,0,916
2017-04-18,"Кашинцова Яна",1986-10-28,0,1484
2017-04-18,"Пырьев Сергей",1975-03-09,1,2205
2017-04-18,"Нилова Анна",1973-05-25,0,1342
2017-04-18,"Чечот Галина",1981-04-18,0,512
2017-04-18,"Ртищев Дмитрий",1972-02-15,1,1265
2017-04-18,"Макшеев Григорий",1982-12-20,1,1477
2017-04-18,"Бровков Гавриил",1978-04-03,1,1818
2017-04-18,"Огинский Павел",1981-06-11,1,2397
2017-04-18,"Касагов Кирилл",1990-04-07,1,748
2017-04-18,"Кремер Владимир",1987-12-09,1,2225
2017-04-18,"Назаревский Юрий",1994-01-02,1,823
2017-04-19,"Пажинский Павел",1981-11-26,1,1144
2017-04-19,"Буйневич Арина",1969-11-26,0,1084
2017-04-19,"Вознесенский Алексей",1985-06-23,1,851
2017-04-19,"Дивеев Тимур",1982-10-17,1,1537
2017-04-19,"Худобашева Александра",1983-09-01,0,1585
2017-04-19,"Зузин Аркадий",1982-03-14,1,1238
2017-04-19,"Баженина Татьяна",1980-06-16,0,1390
2017-04-19,"Спафарьев Глеб",1971-03-14,1,834
2017-04-19,"Сумарокова Юлия",1980-12-22,0,842
2017-04-19,"Чеснок Ольга",1971-04-13,0,996
2017-04-19,"Павлов Борис",1974-02-26,1,593
2017-04-19,"Дубровский Богдан",1982-06-09,1,1422
2017-04-19,"Остафьев Лев",1984-10-12,1,561
2017-04-19,"Спешнев Максим",1972-07-15,1,883
2017-04-19,"Волконская Ольга",1988-03-14,0,1895
2017-04-19,"Казначеева Варвара",1980-03-26,0,736
2017-04-19,"Белавина Юлия",1977-12-25,0,1298
2017-04-19,"Танеев Григорий",1975-08-03,1,1040
2017-04-19,"Карбышев Александр",1977-08-20,1,392
2017-04-19,"Булатов Сергей",1973-04-14,1,921
2017-04-19,"Дубровский Богдан",1979-12-15,1,681
2017-04-19,"Аверкиева Кристина",1994-08-02,0,1074
2017-04-19,"Башмаков Виталий",1986-05-20,1,1217
2017-04-19,"Селиверстова Валерия",1984-12-15,0,537
2017-04-19,"Жабин Пётр",1970-11-09,1,1097
2017-04-19,"Злобина Виктория",1975-09-12,0,1536
2017-04-19,"Васильчин Станислав",1976-09-15,1,1018
2017-04-19,"Чечот Галина",1981-04-18,0,1043
2017-04-19,"Карпова Наталия",1986-11-03,0,1271
2017-04-19,"Мартьянов Руслан",1985-10-01,1,665
2017-04-20,"Тяпкин Владислав",1977-12-10,1,634
2017-04-20,"Шатров Аркадий",1984-05-30,1,2182
2017-04-20,"Никифоров Денис",1980-07-07,1,1134
2017-04-20,"Глазатова Виктория",1991-10-25,0,1061
2017-04-20,"Горихвостова Светлана",1967-03-19,0,528
2017-04-20,"Бакаева Кристина",1966-08-06,0,479
2017-04-20,"Ададуров Станислав",1974-11-01,1,895
2017-04-20,"Адамович Олег",1973-02-09,1,607
2017-04-20,"Баскаков Матвей",1976-06-30,1,1922
2017-04-20,"Нелюбина Анфиса",1985-06-03,0,1584
2017-04-20,"Гоголь Валентина",1984-10-26,0,2160
2017-04-20,"Вояковская Марина",1979-07-23,0,1417
2017-04-20,"Маевский Вячеслав",1985-12-13,1,913
2017-04-20,"Мономахова Агния",1988-10-27,0,1067
2017-04-20,"Гринев Георгий",1981-04-22,1,755
2017-04-20,"Татев Николай",1990-02-13,1,1820
2017-04-20,"Лызлова Маргарита",1980-03-03,0,1250
2017-04-20,"Каховская Таисия",1976-05-11,0,1119
2017-04-20,"Моргун Владислав",1992-02-01,1,1721
2017-04-20,"Каловская Маргарита",1975-09-06,0,1042
2017-04-20,"Паскевич Виктория",1986-01-24,0,703
2017-04-20,"Гречанинов Артём",1973-02-06,1,795
2017-04-20,"Шестаков Александр",1979-07-24,1,1884
2017-04-20,"Стороженко Вадим",1977-12-02,1,1284
2017-04-20,"Чернявская Ольга",1975-02-15,0,1069
2017-04-20,"Балашов Станислав",1974-09-04,1,1651
2017-04-21,"Клементьев Дмитрий",1971-07-23,1,708
2017-04-21,"Матвеева Людмила",1965-07-12,0,1277
2017-04-21,"Малышко Иннокентий",1963-05-28,1,1321
2017-04-21,"Кутайсов Георгий",1971-10-22,1,964
2017-04-21,"Агалин Геннадий",1965-04-27,1,1318
2017-04-21,"Лунина Анна",1986-10-05,0,2621
2017-04-21,"Евлашев Леонид",1963-06-02,1,823
2017-04-21,"Травин Леонид",1964-07-28,1,788
2017-04-21,"Чекунов Данила",1976-05-30,1,2033
2017-04-21,"Владимирова Раиса",1980-02-20,0,1442
2017-04-21,"Якунин Глеб",1977-09-09,1,1386
2017-04-21,"Кутузов Богдан",1994-09-21,1,1355
2017-04-21,"Расловлев Данила",1983-04-13,1,1545
2017-04-21,"Лозинская Оксана",1983-05-23,0,1878
2017-04-21,"Спафарьев Глеб",1971-03-14,1,813
2017-04-21,"Кусов Артём",1980-09-21,1,792
2017-04-21,"Обухова Евгения",1974-06-03,0,1375
2017-04-21,"Головачёва Анастасия",1986-06-21,0,2033
2017-04-21,"Воропанов Эдуард",1973-09-22,1,912
2017-04-21,"Михалкин Антон",1982-03-03,1,1360
2017-04-21,"Марков Святослав",1973-09-15,1,904
2017-04-21,"Головкин Эдуард",1992-10-15,1,1203
2017-04-21,"Гоголь Валентина",1984-10-26,0,1008
2017-04-21,"Вояковская Марина",1979-07-23,0,1692
2017-04-21,"Хилков Даниил",1993-10-30,1,1368
2017-04-21,"Бекетова Галина",1971-11-13,0,855
2017-04-21,"Головкин Антон",1985-09-25,1,1383
2017-04-21,"Михальский Дмитрий",1991-08-11,1,952
2017-04-21,"Батюньков Лев",1974-09-01,1,1474
2017-04-21,"Зубатов Алексей",1985-07-12,1,976
2017-04-21,"Шатилов Георгий",1996-05-15,1,597
2017-04-21,"Алтуфьев Григорий",1972-09-04,1,1005
2017-04-21,"Болотин Матвей",1990-09-29,1,1005
2017-04-21,"Козак Инна",1982-02-04,0,1447
2017-04-21,"Кожевникова Римма",1976-09-17,0,1619
2017-04-21,"Емелькин Василий",1970-05-02,1,1744
2017-04-21,"Цвирко Леонид",1978-12-11,1,884
2017-04-21,"Дубасов Виктор",1975-11-24,1,673
2017-04-21,"Болотина Екатерина",1988-06-04,0,1633
2017-04-21,"Масленицкая Лилия",1978-06-30,0,1739
2017-04-21,"Лашкевич Людмила",1977-05-28,0,493
2017-04-21,"Аверкиева Кристина",1994-08-02,0,793
2017-04-21,"Полетыло Полина",1987-10-24,0,1236
2017-04-21,"Полтинин Ярослав",1991-06-25,1,1622
2017-04-21,"Стороженко Вадим",1977-12-02,1,591
2017-04-21,"Габаева Людмила",1974-09-26,0,1854
2017-04-21,"Белавин Гавриил",1990-01-02,1,1089
2017-04-21,"Голенкин Егор",1975-07-02,1,804
2017-04-21,"Шульгин Юрий",1963-06-07,1,633
2017-04-22,"Лабунский Александр",1984-05-29,1,1542
2017-04-22,"Огибалов Ярослав",1985-08-09,1,1466
2017-04-22,"Милорадович Павел",1981-12-08,1,1577
2017-04-22,"Шульгин Юрий",1986-09-18,1,1256
2017-04-22,"Ипатьева Вера",1973-07-20,0,658
2017-04-22,"Барятинский Святослав",1975-11-20,1,504
2017-04-22,"Крушевский Виктор",1965-09-26,1,1097
2017-04-22,"Сатина Тамара",1979-02-10,0,480
2017-04-22,"Коновалова Елена",1983-12-13,0,1487
2017-04-22,"Калакутский Вадим",1994-01-18,1,3524
2017-04-22,"Юшков Леонид",1988-02-06,1,524
2017-04-22,"Головачёв Богдан",1971-12-15,1,1495
2017-04-22,"Калинина Вера",1983-01-25,0,1361
2017-04-22,"Гулидов Николай",1960-09-16,1,785
2017-04-22,"Чечот Анна",1996-04-20,0,1733
2017-04-22,"Якимович Марина",1982-04-09,0,735
2017-04-22,"Шестаков Александр",1982-04-16,1,1168
2017-04-22,"Извольский Сергей",1990-04-19,1,1022
2017-04-22,"Заплатин Виталий",1987-12-28,1,677
2017-04-22,"Юшков Леонид",1982-03-08,1,1333
2017-04-22,"Демьянов Евгений",1974-04-20,1,1308
2017-04-22,"Ефремовский Антон",1970-10-16,1,1217
2017-04-22,"Исленьев Юрий",1976-11-17,1,1565
2017-04-22,"Вояковская Марина",1979-07-23,0,1993
2017-04-22,"Хилков Даниил",1993-10-30,1,1779
2017-04-22,"Стаханов Виталий",1985-11-27,1,736
2017-04-22,"Калечицкая Фаина",1982-07-21,0,1210
2017-04-22,"Тимченко Виктор",1978-09-19,1,1474
2017-04-22,"Судиенко Мария",1986-03-18,0,566
2017-04-22,"Казначеева Варвара",1980-03-26,0,945
2017-04-22,"Яновский Григорий",1978-09-12,1,1022
2017-04-22,"Ягужинский Станислав",1978-05-18,1,1844
2017-04-22,"Шипова Евгения",1994-02-24,0,1074
2017-04-22,"Мезенцова Марина",1995-09-30,0,2207
2017-04-22,"Моргун Владислав",1992-02-01,1,1860
2017-04-22,"Ватутина Маргарита",1974-11-28,0,1022
2017-04-22,"Духовская Светлана",1984-02-13,0,1625
2017-04-22,"Булушев Алексей",1976-06-03,1,1300
2017-04-22,"Цыгорова Людмила",1966-09-14,0,623
2017-04-22,"Дубасов Виктор",1975-11-24,1,645
2017-04-22,"Дубровский Богдан",1979-12-15,1,1170
2017-04-22,"Кавелин Геннадий",1989-09-05,1,1289
2017-04-22,"Толстая Екатерина",1996-05-02,0,741
2017-04-22,"Суворова Татьяна",1976-12-29,0,1100
2017-04-22,"Безбородко Мария",1965-10-04,0,1882
2017-04-22,"Лашкевич Никита",1975-10-11,1,950
2017-04-22,"Махов Матвей",1990-02-11,1,755
2017-04-22,"Войников Алексей",1982-12-04,1,1404
2017-04-22,"Юматов Юрий",1980-09-10,1,1356
2017-04-23,"Ланге Филипп",1980-04-14,1,1296
2017-04-23,"Авербах Ростислав",1984-04-16,1,1573
2017-04-23,"Матвеева Людмила",1978-01-29,0,562
2017-04-23,"Крушевский Виктор",1965-09-26,1,972
2017-04-23,"Сумарокова Юлия",1980-12-22,0,661
2017-04-23,"Магалов Святослав",1986-05-29,1,1959
2017-04-23,"Павлов Борис",1974-02-26,1,1061
2017-04-23,"Стрешнев Гавриил",1984-10-06,1,860
2017-04-23,"Андогский Святослав",1975-09-04,1,1125
2017-04-23,"Щепин Николай",1984-07-18,1,1110
2017-04-23,"Сукин Данила",1982-11-13,1,591
2017-04-23,"Юшков Леонид",1982-03-08,1,946
2017-04-23,"Быховский Георгий",1987-10-24,1,871
2017-04-23,"Гуровский Антон",1981-11-14,1,721
2017-04-23,"Шестаков Вадим",1990-12-16,1,1662
2017-04-23,"Шахматова Марья",1978-04-10,0,673
2017-04-23,"Толбугина Зоя",1961-09-25,0,1297
2017-04-23,"Буткова Маргарита",1988-04-06,0,1109
2017-04-23,"Бокастова Татьяна",1974-01-16,0,1457
2017-04-23,"Бакаев Валерий",1980-09-27,1,904
